  4.119038716944993E-006   5.96170180199052     
  5.097511711199058E-005   5.77685491738736     
  6.120830811686159E-005   5.46655703318370     
  2.766450142370654E-004   5.81092263199943     
  2.922163184165889E-004   5.87221476326337     
  4.552264254420271E-004   5.81391457599529     
  4.887059745658216E-004   5.62863522809267     
  5.391705308246858E-004   5.73928646097415     
  6.515683494616797E-004   5.74951379067167     
  8.112105010603037E-004   5.68101070724026     
  1.011715635320090E-003   5.36814838979460     
  1.221400330671585E-003   5.52477927137693     
  1.400519147032928E-003   5.45744304482617     
  1.573595125356493E-003   5.07605381055635     
  1.635068589337554E-003   5.45550772583818     
  1.691267281164281E-003   5.60008834492766     
  1.888806274965650E-003   5.53292816318508     
  1.894085064622212E-003   5.52872842748294     
  1.950448606297431E-003   5.51751977554826     
  2.013429746479504E-003   5.83123723082510     
  2.039352663115117E-003   6.11847269304205     
  2.239703847726256E-003   6.09868500045682     
  2.359201873164693E-003   6.21301509577933     
  2.566944451532451E-003   5.91387339962340     
  2.604426789971192E-003   5.82195762221321     
  2.706100364317428E-003   5.24551558304997     
  2.861816476301471E-003   4.37320063449032     
  3.075738835790096E-003   5.19572978623092     
  3.242684035947606E-003   5.69819364803375     
  3.324835915207415E-003   5.55292764385235     
  3.494004193195301E-003   5.66354536107750     
  3.688755682373520E-003   5.72940985645510     
  3.725049635641837E-003   5.83510193637901     
  3.925663814414948E-003   5.58914948710851     
  4.010451284343537E-003   5.80918255307086     
  4.218436154996537E-003   5.45858126789065     
  4.374809894579846E-003   4.75617071910687     
  4.375797723551648E-003   3.18993688919821     
  4.413146034608313E-003   4.70202997079421     
  4.453478291456418E-003   5.20219252843148     
  4.505448254338970E-003   5.52648095247121     
  4.663996214475324E-003   5.85697737977430     
  4.749984500719543E-003   5.96809447467089     
  4.773709335813892E-003   6.32576147532610     
  4.963555943845880E-003   7.17441526962729     
  5.067141915944890E-003   6.52470787817490     
  5.278095474568239E-003   6.22522673012577     
  5.440899405542959E-003   6.18875382174224     
  5.526302201075322E-003   6.21925322104885     
  5.529626458789327E-003   6.36350435771395     
  5.550563761497799E-003   6.58569739925656     
  5.567815216334662E-003   6.54229497392704     
  5.645549045955597E-003   6.49076253291574     
  5.853912015754029E-003   6.50944857793994     
  5.869681886026140E-003   7.09789954669515     
  5.989215498158379E-003   8.14036979095123     
  6.182211524903753E-003   7.03283468529261     
  6.326241011801390E-003   6.41464430627332     
  6.352111113075828E-003   6.12150217611242     
  6.567415458192252E-003   6.41472911784859     
  6.637995876357715E-003   6.74997051675780     
  6.647183745573551E-003   6.22347804697186     
  6.703796216157569E-003   5.65595199115878     
  6.784143233770574E-003   5.51695905332076     
  7.003109438942874E-003   5.46975480974928     
  7.056951092658944E-003   5.08222863171166     
  7.181627233958937E-003   5.58295141488344     
  7.355052364328607E-003   5.76842138075704     
  7.536509095608836E-003   5.64032369205438     
  7.688846529606695E-003   5.12514835743659     
  7.697676976352238E-003   5.61291567187572     
  7.732114978921480E-003   6.28987288847354     
  7.925335789915878E-003   6.39989810825577     
  8.062271533912537E-003   6.34495798721585     
  8.085498054179970E-003   6.10256238956089     
  8.101432470139920E-003   6.07483854997601     
  8.115726117536746E-003   5.94281688879121     
  8.210201351217498E-003   5.78399048189134     
  8.295021245040359E-003   5.43157763013288     
  8.483073267732372E-003   5.53791917388587     
  8.603773587467485E-003   5.86420834849094     
  8.764475761372785E-003   6.17629214336325     
  8.902421396898936E-003   6.20841660280265     
  8.960857466102042E-003   6.19273286860582     
  9.140351266651331E-003   6.15164744080986     
  9.224261296923353E-003   6.24388208957526     
  9.343521547717644E-003   6.31969133611265     
  9.509685748453834E-003   6.38374632790384     
  9.620427095171188E-003   6.18181987461617     
  9.635026357433388E-003   6.24624027019313     
  9.777956879011495E-003   6.18046475910310     
  9.927729377046675E-003   6.22852401485430     
  1.012069089052206E-002   6.13739610985959     
  1.023868326111140E-002   6.12952565619508     
  1.027997016770645E-002   5.94238270363880     
  1.049665160452730E-002   5.93614585886974     
  1.054715758093090E-002   5.95058959634754     
  1.074524577300337E-002   5.86595771617098     
  1.082525973521501E-002   5.80009457199266     
  1.099212696646841E-002   5.79016948822857     
  1.102691015439449E-002   5.76026432566310     
  1.117395507022093E-002   5.60468611349132     
  1.118720057130419E-002   5.67087146581618     
  1.120569600325269E-002   5.75464674599113     
  1.137110457119711E-002   5.69058713130592     
  1.142265305931003E-002   5.33075712893589     
  1.143470983489896E-002   4.56727134254700     
  1.153708226613325E-002   5.33609936676669     
  1.157055912739480E-002   5.95636247158536     
  1.164934717035595E-002   6.01572080237174     
  1.174759288335468E-002   5.88032781372037     
  1.180624801911927E-002   5.55346043043518     
  1.199133561413897E-002   5.43447499500995     
  1.216558281002310E-002   5.53743290482318     
  1.216658452496847E-002   5.22409109457090     
  1.232914830097815E-002   5.14499268028261     
  1.235996581374530E-002   5.85713308412519     
  1.236528202622613E-002   5.93161545757269     
  1.247021493550773E-002   5.30320627300483     
  1.267863576272688E-002   5.90822120932910     
  1.286715204080933E-002   6.56239042528130     
  1.300017395894729E-002   7.17477174806149     
  1.305307994831900E-002   8.55286216898335     
  1.316218822248557E-002   10.1661398550554     
  1.320826764883599E-002   8.05185785806579     
  1.340090280459108E-002   7.21576231757900     
  1.356482954671162E-002   6.91383496115022     
  1.364161761045337E-002   6.70134238601837     
  1.381406805693904E-002   6.10586946291201     
  1.382546065640827E-002   7.09948882164313     
  1.397705558180328E-002   8.41970416329608     
  1.404829481706256E-002   7.30053028648886     
  1.420750436390648E-002   6.64036485509726     
  1.425523269780666E-002   6.48185068875995     
  1.446153964609411E-002   6.35690607480259     
  1.465843454432063E-002   6.31648697010699     
  1.471651812718435E-002   6.29770721830569     
  1.489760569748302E-002   6.37725142356241     
  1.497536930882667E-002   6.32849351996857     
  1.505524432658018E-002   6.26033087072392     
  1.520499273435414E-002   6.09831144927989     
  1.527019501501998E-002   6.26686901614474     
  1.536276105902839E-002   6.57658792308311     
  1.545977503663898E-002   6.55831498409061     
  1.562040686614556E-002   6.37804743447436     
  1.567656196393431E-002   6.20794753538213     
  1.569526218676810E-002   6.22206588719752     
  1.570905864603348E-002   6.20179336071957     
  1.592828734154085E-002   6.63527162592180     
  1.608520570161865E-002   6.96370337888925     
  1.612792665817481E-002   7.17261826247839     
  1.617731320495324E-002   7.94098630509592     
  1.622918716422321E-002   9.57198472201321     
  1.637487231116001E-002   8.04369456375305     
  1.647471217203441E-002   7.31240343085070     
  1.650626277538588E-002   6.99388780451194     
  1.668579363333638E-002   7.52120680623051     
  1.684655955333146E-002   8.55897748809801     
  1.688426016827209E-002   7.60919708997523     
  1.690007097278999E-002   7.04787490611012     
  1.699122590335744E-002   6.82060472689828     
  1.712086603090798E-002   7.18829424393084     
  1.715869733022955E-002   8.42522905438211     
  1.732050128865174E-002   11.1556783306809     
  1.752933208437318E-002   8.25599621614438     
  1.767820497477769E-002   6.09110472698196     
  1.778312254776495E-002   4.46725562812594     
  1.778577670882965E-002   5.20647061654497     
  1.780253142148028E-002   5.52767467116599     
  1.789481880956307E-002   5.56053003851432     
  1.791262087477962E-002   5.69644051290260     
  1.794227667672254E-002   5.65535344181744     
  1.810209252484971E-002   5.39008498954692     
  1.821081638758970E-002   4.91328021626407     
  1.827485958034311E-002   3.89792649379811     
  1.829838117506463E-002   4.75216522975678     
  1.833296164160671E-002   4.78900489328664     
  1.834893965283399E-002   4.16371911889921     
